drug,approved,odds_ratio,pvalue,adj_pvalue,pvalue_up,adj_pvalue_up,pvalue_down,adj_pvalue_down,count_significant,count_insignificant,count_up_significant
olaparib,True,0.016847413912768044,1.0000000210496314,1,0.0038516860398795766,0.2115250673653454,1.0000000000033948,1,8,1990,8
copanlisib,True,0.15994246456170536,0.9999999900250162,1,0.0069761364802936685,0.298219481005509,1.0000000000000393,1,7,185,7
armodafinil,True,0.12705438950905668,0.999999987920404,1,0.007140466550296092,0.298219481005509,0.9999999999997392,1,7,233,7
fosfomycin,True,0.09709986615914014,0.9999999935619552,1,0.007293476159710952,0.298219481005509,0.9999999999998107,1,7,305,7
nebivolol,True,0.09342827497688003,0.9999999953545639,1,0.00731245349755727,0.298219481005509,0.9999999999996815,1,7,317,7
tetracaine,True,0.09057415002476689,0.999999995086641,1,0.0073272394976442385,0.298219481005509,0.9999999999998749,1,7,327,7
venlafaxine,True,0.07941364268189878,0.9999999959440646,1,0.007385343252872496,0.298219481005509,1.0000000000003129,1,7,373,7
levothyroxine,True,0.07207609110062171,0.9999999979227614,1,0.007423793454518211,0.298219481005509,1.0000000000002678,1,7,411,7
labetalol,True,0.0693768477488389,0.9999999957256054,1,0.007437988084800957,0.298219481005509,1.0000000000000142,1,7,427,7
mestranol,True,0.06343706892927406,1.0000000024595304,1,0.0074693190837354945,0.298219481005509,0.9999999999990371,1,7,467,7
spironolactone,True,0.053188952782065195,1.000000000290942,1,0.0075236849321814615,0.298219481005509,1.0000000000000093,1,7,557,7
enzalutamide,True,0.05047065814443675,0.999999999601885,1,0.007538171418325775,0.298219481005509,1.0000000000006302,1,7,587,7
belinostat,True,0.03862349780193882,1.0000000129489017,1,0.007601633344858614,0.298219481005509,0.999999999999089,1,7,767,7
anagrelide,True,0.03317062181889206,1.000000009512467,1,0.007631021673963131,0.298219481005509,1.0000000000004166,1,7,893,7
lorazepam,True,0.030316345728874414,1.000000011038078,1,0.007646449996110211,0.298219481005509,1.0000000000010802,1,7,977,7
daunorubicin,True,0.023937539779167814,1.0000000156061486,1,0.007681042217029198,0.298219481005509,1.0000000000002602,1,7,1237,7
palbociclib,True,0.01969465720002438,1.0000000327080811,1,0.007704137821792914,0.298219481005509,1.0000000000006057,1,7,1503,7
lapatinib,True,0.015864312126555834,1.0000000240487366,1,0.0077250473914406495,0.298219481005509,0.9999999999975556,1,7,1865,7
crizotinib,True,0.015762632471708126,1.0000000238995388,1,0.007725603224847051,0.298219481005509,1.0000000000013167,1,7,1877,7
dinoprostone,True,0.19407774016814686,0.9999999753455626,1,0.01395215532749396,0.39397143202052304,1.000000000000158,1,6,132,6
cobicistat,True,0.15824091281084643,0.9999999892026384,1,0.01424702185144823,0.39397143202052304,1.0000000000001261,1,6,162,6
amcinonide,True,0.08226683881336953,0.9999999927524321,1,0.014892680648917309,0.39397143202052304,0.9999999999996271,1,6,312,6
phenylephrine,True,0.07170605400386439,0.9999999989124967,1,0.014984699466166774,0.39397143202052304,1.0000000000000961,1,6,358,6
metolazone,True,0.07130802647531462,0.9999999944062234,1,0.014988178616267488,0.39397143202052304,1.000000000000394,1,6,360,6
aliskiren,True,0.07052507520516323,0.9999999965006072,1,0.014995024721622983,0.39397143202052304,0.9999999999998429,1,6,364,6
fingolimod,True,0.06386318113696209,0.9999999961905445,1,0.015053402150178504,0.39397143202052304,1.0000000000001374,1,6,402,6
sitagliptin,True,0.06323438321170559,0.9999999950344578,1,0.01505892390281567,0.39397143202052304,0.9999999999999001,1,6,406,6
bicalutamide,True,0.06055143800058462,0.999999997022653,1,0.015082506692930204,0.39397143202052304,1.0000000000007339,1,6,424,6
felbamate,True,0.057309171992942345,1.0000000003251075,1,0.015111054918448354,0.39397143202052304,0.9999999999990776,1,6,448,6
hydroxyurea,True,0.05509640363242121,1.0000000001758524,1,0.01513056927883796,0.39397143202052304,0.9999999999998656,1,6,466,6
levetiracetam,True,0.05393932468909169,1.0000000014177444,1,0.015140783526182535,0.39397143202052304,1.0000000000003513,1,6,476,6
clonidine,True,0.05074222304804596,1.0000000048458983,1,0.015169042029074849,0.39397143202052304,0.9999999999997533,1,6,506,6
roflumilast,True,0.048082059025917355,1.0000000029151161,1,0.015192594697123175,0.39397143202052304,1.000000000000858,1,6,534,6
riluzole,True,0.046014214426032755,1.000000000290942,1,0.015210928232456502,0.39397143202052304,0.9999999999999895,1,6,558,6
cimetidine,True,0.04584988749492388,1.0000000027357683,1,0.015212386102322846,0.39397143202052304,0.9999999999998408,1,6,560,6
benazepril,True,0.04457631814853278,1.0000000015061856,1,0.01522368963286579,0.39397143202052304,1.0000000000005977,1,6,576,6
testosterone,True,0.04411676732107427,0.9999999998970732,1,0.015227770418864696,0.39397143202052304,1.0000000000000822,1,6,582,6
caffeine,True,0.04195406485552466,1.0000000009144174,1,0.01524698974229719,0.39397143202052304,1.000000000000673,1,6,612,6
estrone,True,0.038667972170222525,1.0000000006972767,1,0.015276238612881932,0.39397143202052304,0.9999999999998314,1,6,664,6
docetaxel,True,0.038436370792885484,0.9999999993889918,1,0.015278302160759741,0.39397143202052304,0.9999999999996221,1,6,668,6
CYT-387,True,0.033517220990678886,1.0000000107459084,1,0.01532219706798862,0.39397143202052304,0.9999999999988123,1,6,766,6
midostaurin,True,0.033170616688466784,1.00000001056537,1,0.015325294651561598,0.39397143202052304,0.9999999999996884,1,6,774,6
paclitaxel,True,0.024728457302521607,1.0000000119585812,1,0.015400935010162124,0.39397143202052304,1.000000000001163,1,6,1038,6
nilotinib,True,0.020966401810913703,1.0000000163349005,1,0.01543476231738381,0.39397143202052304,0.9999999999991903,1,6,1224,6
diphenylpyraline,True,0.12540426200120627,0.9999999888654482,1,0.029499596448761264,0.4971541310606035,1.000000000000391,1,5,173,5
dutasteride,True,0.0973423468108986,0.999999985992159,1,0.029882525697504988,0.4971541310606035,1.0000000000000058,1,5,223,5
granisetron,True,0.08383369769500944,0.9999999866550469,1,0.030068615882161517,0.4971541310606035,0.9999999999995324,1,5,259,5
