drug,approved,odds_ratio,pvalue,adj_pvalue,pvalue_up,adj_pvalue_up,pvalue_down,adj_pvalue_down,count_significant,count_insignificant,count_up_significant
bortezomib,True,0.05845296994285734,0.9999998911675353,1,1.6998137479164327e-25,9.126300012563328e-22,1.0000000000731277,1,82,16940,82
vorinostat,True,0.07447643610290108,1.0000000080750093,1,1.6215585671078564e-12,2.902049315600694e-09,1.0000000000083835,1,39,6449,39
sirolimus,True,0.11134936784151536,1.0000000297989347,1,5.0180272337472775e-11,5.388357643597826e-08,0.9999999999926965,1,34,3780,34
dasatinib,True,0.10375189940969325,1.000000007960136,1,2.696757426833129e-08,2.4131484374445115e-05,0.9999999999961209,1,25,3001,25
selumetinib,True,0.1127482105885483,1.0000000281571462,1,8.755321037333317e-07,0.0005875914831180323,1.000000000001797,1,20,2222,20
idelalisib,True,0.18370636939596968,1.0000000154063138,1,3.3693479170117646e-06,0.0017333595065594383,0.9999999999988616,1,18,1232,18
olaparib,True,0.1017596511494877,1.000000028151267,1,1.4362568643397844e-05,0.004655022987388756,1.0000000000013054,1,16,1982,16
ibrutinib,True,0.09123684830268229,1.0000000297254252,1,1.4452521055079142e-05,0.004655022987388756,0.9999999999916559,1,16,2210,16
erlotinib,True,0.08953078841008877,1.0000000302127652,1,1.4467157953441576e-05,0.004655022987388756,0.9999999999953113,1,16,2252,16
mitoxantrone,True,0.058118646097211214,1.0000000292373001,1,1.4739316592588722e-05,0.004655022987388756,1.0000000000076936,1,16,3464,16
valproic-acid,True,0.17674113295752159,1.0000000098567152,1,2.767387980498649e-05,0.008254503370720694,0.9999999999967359,1,15,1073,15
fostamatinib,True,0.09804789879970013,1.0000000308405705,1,5.8039953349657536e-05,0.015580825476715566,1.0000000000052855,1,14,1808,14
vandetanib,True,0.12222388119978368,1.0000000204474395,1,0.00011522453989975155,0.02347660278583099,1.0000000000029323,1,13,1351,13
lapatinib,True,0.08877504473550431,1.0000000276676695,1,0.00011705572909110044,0.02347660278583099,0.9999999999950447,1,13,1859,13
afatinib,True,0.07063825433571685,1.0000000226404586,1,0.0001180607702025399,0.02347660278583099,1.0000000000045592,1,13,2335,13
everolimus,True,0.12785441572782377,1.0000000122268562,1,0.00023103810814876542,0.03450756155613418,1.00000000000013,1,12,1196,12
cabozantinib,True,0.10413624629779664,1.0000000291295477,1,0.0002334108295123127,0.03450756155613418,1.000000000001534,1,12,1468,12
gefitinib,True,0.07600945600952899,1.0000000263554165,1,0.0002362561410241826,0.03450756155613418,1.0000000000002371,1,12,2010,12
