drug,approved,odds_ratio,pvalue,adj_pvalue,pvalue_up,adj_pvalue_up,pvalue_down,adj_pvalue_down,count_significant,count_insignificant,count_up_significant
losartan,True,0.016381113272106774,0.9999999981269779,1,0.0009107010665564192,0.0363055954600307,1.0000000000005898,1,10,644,10
decitabine,True,0.009815565832496828,1.0000000033354193,1,0.0009365081955960218,0.03702329066589606,0.9999999999998698,1,10,1074,10
dinoprostone,True,0.0738519032007812,0.9999999957725012,1,0.0014788182357606066,0.05567868024165331,1.0000000000000948,1,9,129,9
vincristine,True,0.06955374281430526,0.9999999910017456,1,0.0015029795679230836,0.05614279582855991,0.999999999999995,1,9,137,9
lovastatin,True,0.0325727223170366,0.99999999325513,1,0.0017276400371805214,0.060115731124958674,0.9999999999998518,1,9,293,9
capsaicin,True,0.017387216595006586,0.9999999990366611,1,0.001829264549546966,0.060115731124958674,0.9999999999999227,1,9,549,9
epirubicin,True,0.011212462160352783,1.0000000085105838,1,0.0018722700711233777,0.060115731124958674,1.0000000000005282,1,9,851,9
digoxin,True,0.010427041954414925,1.000000007785978,1,0.001877812110668777,0.060115731124958674,1.0000000000014428,1,9,915,9
GDC-0199,True,0.00858434739962139,1.0000000070213033,1,0.0018908787761269387,0.060115731124958674,1.0000000000001088,1,9,1111,9
nilotinib,True,0.00780925256331072,1.0000000037665366,1,0.0018964021032939825,0.060115731124958674,1.0000000000006435,1,9,1221,9
lamotrigine,True,0.015757943236505718,1.0000000002780198,1,0.00370974573119468,0.1025229969748959,1.000000000000038,1,8,542,8
thalidomide,True,0.010139564899863066,1.0000000082819964,1,0.0037785600119354546,0.1025229969748959,1.0000000000012903,1,8,842,8
gatifloxacin,True,0.009238416313940772,1.0000000101811972,1,0.0037897152001668,0.1025229969748959,1.0000000000007285,1,8,924,8
lorazepam,True,0.008745374720029519,1.0000000079200257,1,0.003795832393159105,0.1025229969748959,1.000000000001397,1,8,976,8
valproic-acid,True,0.007901659859185553,1.0000000048054332,1,0.003806323277364471,0.1025229969748959,0.9999999999994306,1,8,1080,8
calcitriol,True,0.006432522306943703,1.0000000171442354,1,0.003824659891692372,0.1025229969748959,1.0000000000029547,1,8,1326,8
raloxifene,True,0.005905393700895857,1.0000000236752467,1,0.003831260572599224,0.1025229969748959,0.9999999999997804,1,8,1444,8
imatinib,True,0.005079286621603625,1.0000000245022356,1,0.003841627941276226,0.1025229969748959,1.0000000000006402,1,8,1678,8
vinorelbine,True,0.07439262713855008,0.99999999644736,1,0.006351510752200203,0.16450145239437733,0.9999999999999523,1,7,101,7
efavirenz,True,0.02020340306319607,0.9999999942842247,1,0.007385343252872496,0.16450145239437733,1.0000000000003129,1,7,373,7
