drug,approved,odds_ratio,pvalue,adj_pvalue,pvalue_up,adj_pvalue_up,pvalue_down,adj_pvalue_down,count_significant,count_insignificant,count_up_significant
estrone,True,0.011308656162041512,1.0000000037563672,1,0.007569100156083781,0.1424076516595889,1.0000000000000242,1,7,663,7
tacrolimus,True,0.010283909593339066,1.0000000156587379,1,0.007590806239049772,0.1424076516595889,0.9999999999997802,1,7,729,7
dienestrol,True,0.009288812320235441,1.0000000213221938,1,0.007611943705356801,0.1424076516595889,1.0000000000005385,1,7,807,7
anagrelide,True,0.00839303487310729,1.0000000121835582,1,0.007631021673963131,0.1424076516595889,1.0000000000004166,1,7,893,7
lorazepam,True,0.007670253879367894,1.0000000194682455,1,0.007646449996110211,0.1424076516595889,1.0000000000010802,1,7,977,7
bosutinib,True,0.007577017061652431,1.0000000172212535,1,0.007648442473937147,0.1424076516595889,1.0000000000007212,1,7,989,7
simvastatin,True,0.0057920503851721546,1.0000000248472873,1,0.007686687437087838,0.1424076516595889,1.00000000000137,1,7,1293,7
doxorubicin,True,0.005668948928647067,1.0000000209492175,1,0.007689332054127551,0.1424076516595889,1.0000000000000162,1,7,1321,7
trametinib,True,0.00484471478298443,1.0000000261863506,1,0.00770706269063058,0.1424076516595889,0.99999999999723,1,7,1545,7
ibrutinib,True,0.003368075225662962,1.0000000299832024,1,0.007738929818099111,0.1424076516595889,0.9999999999956893,1,7,2219,7
razoxane,True,0.034907442575901636,0.99999998988552,1,0.01441734872594151,0.24273934151878881,1.000000000000029,1,6,186,6
efavirenz,True,0.0173760260350021,0.9999999989781995,1,0.015011512916164975,0.24273934151878881,1.0000000000003166,1,6,374,6
formoterol,True,0.01674930393707652,0.9999999970475311,1,0.015033197793180197,0.24273934151878881,1.0000000000000067,1,6,388,6
zileuton,True,0.016494325745144818,1.0000000032058007,1,0.015042029075490227,0.24273934151878881,0.9999999999998921,1,6,394,6
nifedipine,True,0.011902385461536767,1.0000000084009928,1,0.015201959994988053,0.24273934151878881,0.9999999999993183,1,6,546,6
enzalutamide,True,0.011051830319571224,1.0000000075085753,1,0.01523176905146348,0.24273934151878881,1.0000000000008218,1,6,588,6
moxifloxacin,True,0.006851257519654036,1.000000019054412,1,0.01537984165122143,0.24273934151878881,0.9999999999990709,1,6,948,6
decitabine,True,0.006023552316806294,1.0000000185550921,1,0.015409187662461086,0.24273934151878881,0.9999999999991822,1,6,1078,6
temozolomide,True,0.005626004545526803,1.0000000223481775,1,0.015423302449104033,0.24273934151878881,0.9999999999993606,1,6,1154,6
nilotinib,True,0.005303500526778602,1.0000000151998143,1,0.01543476231738381,0.24273934151878881,0.9999999999991903,1,6,1224,6
ramelteon,True,0.018636951315827172,0.9999999912355558,1,0.030210128036219867,0.3816574455090226,1.0000000000001426,1,5,295,5
gemifloxacin,True,0.01681465371804219,0.9999999965246653,1,0.030310195685906687,0.3816574455090226,0.9999999999997767,1,5,327,5
idoxuridin,True,0.01603082702205171,1.0000000011263728,1,0.0303533391805457,0.3816574455090226,0.9999999999999065,1,5,343,5
metoclopramide,True,0.015489258998978113,0.9999999974156923,1,0.030383183914226543,0.3816574455090226,1.0000000000000555,1,5,355,5
lurasidone,True,0.014508871036259908,1.0000000022285926,1,0.030437285417662132,0.3816574455090226,1.000000000000396,1,5,379,5
amitriptyline,True,0.013124175284387354,1.0000000031169425,1,0.030513861513988962,0.3816574455090226,0.9999999999994252,1,5,419,5
fludarabine-phosphate,True,0.012878331056160156,0.9999999990242788,1,0.030527477163211258,0.3816574455090226,1.0000000000002107,1,5,427,5
doxapram,True,0.011928581265476376,1.0000000029961051,1,0.03058013423442799,0.3816574455090226,1.0000000000000524,1,5,461,5
tacrine,True,0.010434453005418228,1.0000000061662428,1,0.030663156508221774,0.3816574455090226,0.999999999999919,1,5,527,5
pravastatin,True,0.010089711637857109,1.0000000073450324,1,0.03068234416572842,0.3816574455090226,0.9999999999999845,1,5,545,5
paracetamol,True,0.009272632968321625,1.0000000102630933,1,0.030727869037042964,0.3816574455090226,0.9999999999989442,1,5,593,5
verapamil,True,0.00842007670544556,1.00000000513215,1,0.030775442387888544,0.3816574455090226,0.9999999999993092,1,5,653,5
fluphenazine,True,0.007379359579007848,1.000000013374477,1,0.03083361483316343,0.3816574455090226,1.000000000000463,1,5,745,5
idarubicin,True,0.007300872675326241,1.0000000125557464,1,0.030838006421305728,0.3816574455090226,1.0000000000000688,1,5,753,5
belinostat,True,0.007148794737198527,1.0000000166593028,1,0.030846517434198126,0.3816574455090226,0.9999999999995063,1,5,769,5
gemcitabine,True,0.006646811192636934,1.000000017857977,1,0.030874627485296662,0.3816574455090226,0.99999999999999,1,5,827,5
tretinoin,True,0.005590430766357413,1.000000019774868,1,0.030933866148190322,0.3816574455090226,0.999999999996814,1,5,983,5
atorvastatin,True,0.005238039414057441,1.0000000176156425,1,0.03095365242520118,0.3816574455090226,0.9999999999979969,1,5,1049,5
