drug,approved,odds_ratio,pvalue,adj_pvalue,pvalue_up,adj_pvalue_up,pvalue_down,adj_pvalue_down,count_significant,count_insignificant,count_up_significant
TUL,True,2.0350981554384555,0.040115654436018486,1,0.000812360522097531,0.0636488566955423,0.9999999999999512,1,10,244,10
cabazitaxel,True,1.5921289674869457,0.13413404449645983,1,0.0008455751061318967,0.0636488566955423,0.9999999999995002,1,10,312,10
ixabepilone,True,1.5820002883085913,0.13792584997765134,1,0.0008463501362726399,0.0636488566955423,0.9999999999998485,1,10,314,10
dienestrol,True,0.6180761123076429,0.9726623017207944,1,0.000923436570956811,0.0636488566955423,1.0000000000009674,1,10,804,10
dexamethasone,True,0.5377712626872727,0.9930233066292766,1,0.0009301658958594691,0.0636488566955423,0.9999999999992919,1,10,924,10
idelalisib,True,0.40062723823349233,0.9998883138763278,1,0.000941771531283105,0.0636488566955423,1.0000000000021274,1,10,1240,10
doxorubicin,True,0.37689103832424914,0.9999632584791902,1,0.0009437948002962064,0.0636488566955423,0.9999999999988167,1,10,1318,10
roflumilast,True,0.8466782789551762,0.7850014848906376,1,0.0018252099194502505,0.1069066739483911,1.000000000002169,1,9,531,9
docetaxel,True,0.676087241812072,0.9378511561607239,1,0.0018502755113237964,0.1069066739483911,0.9999999999998195,1,9,665,9
nimodipine,True,0.6323413164797203,0.9617356928049643,1,0.0018567583597153838,0.1069066739483911,1.0000000000011136,1,9,711,9
panobinostat,True,0.37993421371347735,0.9999148708810501,1,0.001894608361560784,0.1069066739483911,1.000000000001759,1,9,1183,9
simvastatin,True,0.34811687710126776,0.9999827774675252,1,0.001899433897548914,0.1069066739483911,1.0000000000006295,1,9,1291,9
lapatinib,True,0.241094409285456,1.000000037574582,1,0.0019157555767280203,0.1069066739483911,0.9999999999986641,1,9,1863,9
amisulpride,True,2.950993074770731,0.010537556052296036,1,0.003181489596333361,0.1686728570067411,0.9999999999999647,1,8,136,8
mebendazole,True,0.7340173531218325,0.8884786961906963,1,0.003711840998534883,0.1686728570067411,1.0000000000002007,1,8,548,8
tranylcypromine,True,0.6594236111933057,0.9412217387930343,1,0.0037311357234983858,0.1686728570067411,1.0000000000010856,1,8,610,8
carbamazepine,True,0.6384905742038212,0.9527491248094305,1,0.0037365682899727685,0.1686728570067411,1.0000000000003133,1,8,630,8
temsirolimus,True,0.6188447339546586,0.9622145465313815,1,0.0037416739743933777,0.1686728570067411,0.9999999999988342,1,8,650,8
fluphenazine,True,0.5421055683322392,0.9872861801400606,1,0.00376168417293814,0.1686728570067411,1.0000000000009055,1,8,742,8
temozolomide,True,0.34907794249684027,0.9999579897057641,1,0.0038124905281564036,0.1686728570067411,1.000000000000743,1,8,1152,8
trifluoperazine,True,0.2913440942487246,0.9999988663910493,1,0.0038278191615183834,0.1686728570067411,0.9999999999995931,1,8,1380,8
imatinib,True,0.2395319564492742,1.000000040512626,1,0.003841627941276226,0.1686728570067411,1.0000000000006402,1,8,1678,8
gefitinib,True,0.19949844688689095,1.000000008048349,1,0.003852331590104769,0.1686728570067411,0.9999999999988521,1,8,2014,8
vinblastine,True,1.4837411678148449,0.24890687795134508,1,0.007156578629606077,0.2582734817212113,0.9999999999998107,1,7,239,7
LGX-818,True,0.7903562857009293,0.8321936583066762,1,0.007455894130100347,0.2582734817212113,1.0000000000002227,1,7,449,7
risperidone,True,0.6535868998768561,0.937318471628348,1,0.007516387806110722,0.2582734817212113,0.9999999999996038,1,7,543,7
riluzole,True,0.6371630902214628,0.9465162557995627,1,0.0075236849321814615,0.2582734817212113,1.0000000000000093,1,7,557,7
orciprenaline,True,0.5827660776255729,0.9710233505300542,1,0.007547904070155765,0.2582734817212113,1.0000000000010623,1,7,609,7
losartan,True,0.5485397422574728,0.9818751153520308,1,0.007563182448808609,0.2582734817212113,0.9999999999997595,1,7,647,7
flutamide,True,0.48417487945154236,0.9940813072058763,1,0.0075919980086515786,0.2582734817212113,0.999999999999361,1,7,733,7
gatifloxacin,True,0.38364041355588224,0.9996117651748182,1,0.00763722562125734,0.2582734817212113,1.0000000000013056,1,7,925,7
thioridazine,True,0.246843602918031,0.9999999438441073,1,0.007699198801493419,0.2582734817212113,1.0000000000010554,1,7,1437,7
raloxifene,True,0.2454750729084611,0.9999999541415074,1,0.007699821317650753,0.2582734817212113,0.9999999999968793,1,7,1445,7
fostamatinib,True,0.19535892729843668,1.000000038693435,1,0.007722652784593635,0.2582734817212113,1.0000000000007205,1,7,1815,7
selumetinib,True,0.158574106004087,1.0000000075064812,1,0.00773945390929201,0.2582734817212113,1.0000000000015075,1,7,2235,7
methylphenidate,True,1.9189225178628373,0.13132209785275734,1,0.014230634662755043,0.40443010243472677,1.0000000000002847,1,6,160,6
hydroxychloroquine,True,1.4913792555591567,0.27598795902638484,1,0.014530136573474102,0.40443010243472677,0.9999999999999613,1,6,206,6
chlortalidone,True,0.9791075400153677,0.6498477389930615,1,0.014897227939759323,0.40443010243472677,0.999999999999857,1,6,314,6
norgestrel,True,0.8735179379173348,0.7503606001135656,1,0.014974030149899755,0.40443010243472677,0.9999999999997968,1,6,352,6
zileuton,True,0.780479911493953,0.8350103415042005,1,0.015042029075490227,0.40443010243472677,0.9999999999998921,1,6,394,6
albendazole,True,0.702127313903322,0.8971891388244411,1,0.015099533131227144,0.40443010243472677,0.9999999999998737,1,6,438,6
finasteride,True,0.6989377462890919,0.8994623654175524,1,0.015101878629048649,0.40443010243472677,1.0000000000001588,1,6,440,6
benazepril,True,0.5339654529306994,0.9809775370271483,1,0.01522368963286579,0.40443010243472677,1.0000000000005977,1,6,576,6
verapamil,True,0.47172810295264817,0.993213538052036,1,0.015269897907620608,0.40443010243472677,0.9999999999994393,1,6,652,6
glibenclamide,True,0.4079050257882775,0.9984358794460914,1,0.015317428749432755,0.40443010243472677,0.9999999999984642,1,6,754,6
midostaurin,True,0.3973619662939163,0.9988381936891142,1,0.015325294651561598,0.40443010243472677,0.9999999999996884,1,6,774,6
lorazepam,True,0.31444083030755543,0.9999514205158786,1,0.015387300609433824,0.40443010243472677,0.9999999999996566,1,6,978,6
dabrafenib,True,0.23685819596000635,0.9999998077904759,1,0.015445541297755622,0.40443010243472677,1.0000000000007263,1,6,1298,6
calcitriol,True,0.2315010303802352,0.9999999094490447,1,0.015449570994544559,0.40443010243472677,1.0000000000012705,1,6,1328,6
crizotinib,True,0.16361080364022904,1.0000000399141105,1,0.015500729547273795,0.40443010243472677,0.9999999999980178,1,6,1878,6
olaparib,True,0.15422843160916053,1.0000000110751432,1,0.015507812911725163,0.40443010243472677,1.0000000000015148,1,6,1992,6
dinoprostone,True,1.9520447377213173,0.15867045901831944,1,0.028994322789946923,0.5969268526676671,1.000000000000103,1,5,133,5
topiramate,True,0.8004210769186398,0.8130339729119798,1,0.030304509076710208,0.5969268526676671,0.9999999999998732,1,5,325,5
famotidine,True,0.7955310718703842,0.8170575400935386,1,0.030310195685906687,0.5969268526676671,0.9999999999997767,1,5,327,5
milnacipran,True,0.7907004295541256,0.8210111613173672,1,0.030315814303726266,0.5969268526676671,0.9999999999999382,1,5,329,5
alprostadil,True,0.7246906093076154,0.8723933410019012,1,0.030392695527432022,0.5969268526676671,1.0000000000002933,1,5,359,5
timolol,True,0.6620469823511008,0.9149379731237486,1,0.030465835538688944,0.5969268526676671,0.9999999999999106,1,5,393,5
levothyroxine,True,0.6300100182841445,0.9336461082236969,1,0.030503308196828168,0.5969268526676671,1.0000000000004936,1,5,413,5
valdecoxib,True,0.4864060468590863,0.9871608098988867,1,0.03067184212438756,0.5969268526676671,1.0000000000011253,1,5,535,5
chloroquine,True,0.4638685478183026,0.9911616224656071,1,0.03069837627120748,0.5969268526676671,0.9999999999989123,1,5,561,5
isradipine,True,0.390155147757686,0.9981930149095058,1,0.0307853214197544,0.5969268526676671,1.0000000000002782,1,5,667,5
rosiglitazone,True,0.3776962750313626,0.9987148844809526,1,0.030800040930283355,0.5969268526676671,0.9999999999997765,1,5,689,5
idarubicin,True,0.34558895507790094,0.9995319990639538,1,0.030838006421305728,0.5969268526676671,1.0000000000000688,1,5,753,5
tofacitinib,True,0.3289819610376954,0.9997461352013869,1,0.03085766177318207,0.5969268526676671,0.999999999998762,1,5,791,5
indinavir,True,0.32406398900378003,0.99979107881276,1,0.030863484879977227,0.5969268526676671,1.000000000000189,1,5,803,5
gemcitabine,True,0.31465595307666455,0.9998588284475239,1,0.030874627485296662,0.5969268526676671,0.99999999999999,1,5,827,5
thalidomide,True,0.3079504324964423,0.9998949949554408,1,0.030882571759557657,0.5969268526676671,1.0000000000006468,1,5,845,5
anagrelide,True,0.29073838993755535,0.999954228532196,1,0.030902972831244144,0.5969268526676671,1.0000000000007547,1,5,895,5
lopinavir,True,0.2900897979828573,0.9999557344572255,1,0.030903741856433204,0.5969268526676671,0.9999999999992871,1,5,897,5
zolpidem,True,0.2831415053784486,0.999969397088027,1,0.03091198153592821,0.5969268526676671,1.0000000000003826,1,5,919,5
digoxin,True,0.2831415053784486,0.999969397088027,1,0.03091198153592821,0.5969268526676671,1.0000000000003826,1,5,919,5
moxifloxacin,True,0.27418546256291404,0.9999815716422302,1,0.030922605353840928,0.5969268526676671,0.9999999999993906,1,5,949,5
atorvastatin,True,0.24802989207257234,0.9999967027081301,1,0.03095365242520118,0.5969268526676671,0.9999999999979969,1,5,1049,5
GDC-0199,True,0.23333611227949086,0.9999989812970975,1,0.03097110782021969,0.5969268526676671,0.9999999999989023,1,5,1115,5
daunorubicin,True,0.20996135077115977,0.9999999212162718,1,0.030998895993203813,0.5969268526676671,0.9999999999984422,1,5,1239,5
vandetanib,True,0.19140053277886424,1.0000000286740485,1,0.031020979028519777,0.5969268526676671,0.9999999999994907,1,5,1359,5
cabozantinib,True,0.1763281757667314,1.000000046662186,1,0.03103892316851197,0.5969268526676671,0.9999999999983555,1,5,1475,5
dasatinib,True,0.08594464843827611,0.9999999811950513,1,0.03114674547475354,0.5969268526676671,0.9999999999997985,1,5,3021,5
atomoxetine,True,0,1,1,1,1,1,1,3,297,3
testosterone,True,0,1,1,1,1,1,1,2,586,2
clonazepam,True,0,1,1,1,1,1,1,2,416,2
