drug,approved,odds_ratio,pvalue,adj_pvalue,pvalue_up,adj_pvalue_up,pvalue_down,adj_pvalue_down,count_significant,count_insignificant,count_up_significant
bortezomib,True,0.017646666437628692,0.9999999228701942,1,5.568008957512062e-24,2.969975977936934e-20,1.0000000000633213,1,77,16945,77
sirolimus,True,0.028571619708915745,0.9999999982042552,1,6.7911340157109656e-09,1.2074636279934097e-05,0.9999999999944593,1,27,3787,27
vorinostat,True,0.01424492381159491,0.9999999623104824,1,1.1463461787423192e-07,0.00010191017529019218,1.0000000000065556,1,23,6465,23
dasatinib,True,0.021591278900717405,0.9999999882833279,1,1.4662526273895676e-05,0.006551626225405688,0.9999999999993623,1,16,3010,16
mitoxantrone,True,0.018749106293062694,0.9999999972979966,1,1.4739316592588722e-05,0.006551626225405688,1.0000000000076936,1,16,3464,16
pazopanib,True,0.04216572590958859,1.0000000319355953,1,2.8387891445073718e-05,0.009829898962705575,1.0000000000057994,1,15,1451,15
ibrutinib,True,0.027643653769281903,1.0000000152660984,1,2.9102480922486903e-05,0.009829898962705575,0.9999999999953133,1,15,2211,15
selumetinib,True,0.02744443313995561,1.0000000137246545,1,2.9112407919613556e-05,0.009829898962705575,1.0000000000035316,1,15,2227,15
TUL,True,0.23849629650400803,0.9999999887080662,1,4.17990916627283e-05,0.013115079701705458,1.0000000000000522,1,14,240,14
everolimus,True,0.04795028654295605,1.0000000158996085,1,5.6557958168912174e-05,0.014889630964078844,1.0000000000000013,1,14,1194,14
fostamatinib,True,0.031641696224979005,1.0000000247153058,1,5.8039953349657536e-05,0.014889630964078844,1.0000000000052855,1,14,1808,14
erlotinib,True,0.025365177553215535,1.0000000170945111,1,5.86205943467671e-05,0.014889630964078844,0.9999999999953543,1,14,2254,14
idelalisib,True,0.04308909927325265,1.000000018858774,1,0.00011461352858371434,0.023323561046679545,1.0000000000006761,1,13,1237,13
cabozantinib,True,0.036323279303133074,1.0000000331625034,1,0.00011575141953972086,0.023323561046679545,0.9999999999972065,1,13,1467,13
trametinib,True,0.03462076561478803,1.0000000310077433,1,0.00011603952427874331,0.023323561046679545,0.9999999999953085,1,13,1539,13
afatinib,True,0.02279390653889128,1.0000000102760422,1,0.0001180607702025399,0.023323561046679545,1.0000000000045592,1,13,2335,13
temozolomide,True,0.04299452190878965,1.0000000155353623,1,0.00023050606703862428,0.03963926786642956,0.9999999999989305,1,12,1148,12
gefitinib,True,0.024528991534527464,1.0000000188724891,1,0.0002362561410241826,0.03963926786642956,1.0000000000002371,1,12,2010,12
glibenclamide,True,0.0606480549730185,1.0000000106619729,1,0.0004537321085165141,0.06682820331621865,0.9999999999994136,1,11,749,11
valproic-acid,True,0.042165594502003065,1.0000000146308354,1,0.0004639824337461929,0.06682820331621865,0.9999999999971284,1,11,1077,11
vandetanib,True,0.03355350764057967,1.0000000212757203,1,0.00046883729109772264,0.06682820331621865,1.000000000003319,1,11,1353,11
troglitazone,True,0.02086908202236113,1.0000000166766787,1,0.0004760803616748236,0.06682820331621865,1.000000000001998,1,11,2173,11
balsalazide,True,0.10265564026299402,0.9999999960196888,1,0.0008737377439902802,0.09793130386675833,0.9999999999999761,1,10,404,10
AZD-5363,True,0.04890590267945839,1.0000000072676885,1,0.0009261191504193414,0.09793130386675833,0.9999999999995449,1,10,848,10
dexamethasone,True,0.0448804142664544,1.0000000113080065,1,0.0009301658958594691,0.09793130386675833,0.9999999999992919,1,10,924,10
olaparib,True,0.020832751778109206,1.0000000210496314,1,0.0009547108738416634,0.09793130386675833,0.9999999999996331,1,10,1988,10
nicotinamide,True,0.10336065948356414,0.9999999966498501,1,0.0017689474455745316,0.14226845756803394,0.9999999999997801,1,9,363,9
spironolactone,True,0.06761624059529732,1.000000000290942,1,0.0018305595870736437,0.14226845756803394,0.9999999999997836,1,9,555,9
estradiol,True,0.027154870422398746,1.0000000330456666,1,0.001902886343431154,0.14226845756803394,0.9999999999987899,1,9,1381,9
imatinib,True,0.02235340524282912,1.0000000269852967,1,0.0019116563355013336,0.14226845756803394,1.0000000000004625,1,9,1677,9
fulvestrant,True,0.021755297388179815,1.0000000246400949,1,0.001912751617664873,0.14226845756803394,0.9999999999981757,1,9,1723,9
crizotinib,True,0.019987588594252637,1.0000000238995388,1,0.0019159923914143955,0.14226845756803394,1.000000000004036,1,9,1875,9
copanlisib,True,0.18225195872193486,0.9999999900067692,1,0.0033560872797097677,0.20755321693633264,1.0000000000001834,1,8,184,8
amodiaquine,True,0.11415946170916452,0.9999999913084788,1,0.0035519312652527724,0.20755321693633264,0.999999999999964,1,8,294,8
nebivolol,True,0.10622071561194106,0.9999999953545639,1,0.003575489880510404,0.20755321693633264,0.9999999999999408,1,8,316,8
efavirenz,True,0.0902444129108539,0.9999999959440646,1,0.003623372158916335,0.20755321693633264,1.000000000000176,1,8,372,8
ketotifen,True,0.07955865677202446,0.999999997022653,1,0.003655753662936563,0.20755321693633264,1.0000000000006546,1,8,422,8
etodolac,True,0.07330801381360777,0.9999999997322618,1,0.003674828604234659,0.20755321693633264,0.9999999999999543,1,8,458,8
belinostat,True,0.04383073004979084,1.0000000129489017,1,0.0037661286454321297,0.20755321693633264,0.999999999999549,1,8,766,8
gatifloxacin,True,0.03633133456152344,1.0000000130350946,1,0.0037897152001668,0.20755321693633264,1.0000000000007285,1,8,924,8
paclitaxel,True,0.03240009014795551,1.0000000119585812,1,0.0038021382913158916,0.20755321693633264,1.0000000000016531,1,8,1036,8
trifluoperazine,True,0.024313955476523163,1.0000000353544507,1,0.0038278191615183834,0.20755321693633264,0.9999999999995931,1,8,1380,8
raloxifene,True,0.023234476318280316,1.0000000329476744,1,0.003831260572599224,0.20755321693633264,0.9999999999997804,1,8,1444,8
lapatinib,True,0.017989330076486402,1.0000000240487366,1,0.003848026287744453,0.20755321693633264,0.999999999999808,1,8,1864,8
armodafinil,True,0.12705438950905668,0.999999987920404,1,0.007140466550296092,0.3110424841696662,0.9999999999997392,1,7,233,7
fosfomycin,True,0.09709986615914014,0.9999999935619552,1,0.007293476159710952,0.3110424841696662,0.9999999999998107,1,7,305,7
venlafaxine,True,0.07941364268189878,0.9999999959440646,1,0.007385343252872496,0.3110424841696662,1.0000000000003129,1,7,373,7
labetalol,True,0.0693768477488389,0.9999999957256054,1,0.007437988084800957,0.3110424841696662,1.0000000000000142,1,7,427,7
felbamate,True,0.06627422585146844,1.0000000003251075,1,0.007454337359329176,0.3110424841696662,0.9999999999997317,1,7,447,7
riluzole,True,0.053188952782065195,1.000000000290942,1,0.0075236849321814615,0.3110424841696662,1.0000000000000093,1,7,557,7
