drug,approved,odds_ratio,pvalue,adj_pvalue,pvalue_up,adj_pvalue_up,pvalue_down,adj_pvalue_down,count_significant,count_insignificant,count_up_significant
bortezomib,True,0.004495516562428511,0.9999999667631088,1,2.7713536469394772e-24,4.6531027732113826e-21,1.0000000000513765,1,78,16944,78
vorinostat,True,0.008431956219554886,0.9999999695322924,1,4.4442066306631454e-17,3.730911466441711e-14,0.999999999996991,1,54,6434,54
colchicine,True,0.14666539504313308,0.9999999947567787,1,2.5687109937961802e-15,1.4376219195279288e-12,0.9999999999995284,1,44,306,44
paclitaxel,True,0.036499143453625156,1.0000000140630962,1,7.790488673727164e-12,3.0185147268895175e-09,1.0000000000014182,1,36,1008,36
sirolimus,True,0.007007361273452735,0.9999999774535768,1,1.3676138039047842e-08,4.052159253099058e-06,0.9999999999913434,1,26,3788,26
KX-2391,True,0.07513399512548334,0.9999999929541455,1,1.1102436913455058e-07,2.9433144596354273e-05,1.0000000000001104,1,22,302,22
mebendazole,True,0.038576264493207564,1.000000003507591,1,6.692096016309469e-07,0.00014045036514229498,0.9999999999997867,1,20,536,20
docetaxel,True,0.03161247885340853,1.0000000027717642,1,7.13356662328966e-07,0.00014372710032604008,0.9999999999993245,1,20,654,20
vinblastine,True,0.08659777186846535,0.9999999939347965,1,8.987408375417814e-07,0.00016766509624807234,0.999999999999389,1,19,227,19
estradiol,True,0.013580958436138222,1.0000000351388076,1,3.412287524236182e-06,0.000572923075319255,1.000000000000364,1,18,1372,18
nimodipine,True,0.025103519951136556,1.000000017293422,1,6.288180472344462e-06,0.0009022059423494879,1.0000000000007363,1,17,703,17
everolimus,True,0.014804746563290144,1.000000018115333,1,6.806397818002888e-06,0.0009022059423494879,0.9999999999994285,1,17,1191,17
mitoxantrone,True,0.004193481400046112,0.9999999862495167,1,5.945375017634393e-05,0.0059893707927648875,1.0000000000054436,1,14,3466,14
olaparib,True,0.0068406267491064295,1.0000000121686345,1,0.00011736774664204745,0.010020022709084628,1.0000000000013223,1,13,1985,13
pemetrexed,True,0.0500114089618775,0.9999999925785007,1,0.0001879674877142503,0.015521184190437355,0.9999999999995487,1,12,252,12
albendazole,True,0.029184942147032735,0.9999999995380696,1,0.00020958418294307873,0.01651897026252553,0.9999999999998954,1,12,432,12
carbamazepine,True,0.0201383475125983,1.0000000065280745,1,0.00021972821274353991,0.01651897026252553,1.0000000000004134,1,12,626,12
ziprasidone,True,0.027949769578664994,0.9999999987773199,1,0.0004277363774647936,0.029114974774191425,0.9999999999998724,1,11,415,11
troglitazone,True,0.005320758646908941,1.0000000122214137,1,0.0004760803616748236,0.03023972871182703,1.000000000001998,1,11,2173,11
olmesartan-medoxomil,True,0.02363976801573284,0.9999999983106308,1,0.0008833283118953115,0.05163725579503434,1.0000000000001794,1,10,448,10
clozapine,True,0.018644530748174282,1.0000000024231632,1,0.0009022390134459763,0.05163725579503434,1.0000000000012284,1,10,568,10
gatifloxacin,True,0.011480223379312446,1.0000000103650946,1,0.0009300677370587513,0.05163725579503434,1.0000000000013334,1,10,922,10
calcitriol,True,0.00798821314806096,1.000000029234034,1,0.0009439407334024217,0.05163725579503434,1.0000000000005476,1,10,1324,10
crizotinib,True,0.0056369941947066035,1.0000000177905906,1,0.0009533978139643028,0.05163725579503434,1.0000000000009064,1,10,1874,10
vincristine,True,0.06981628426740169,0.9999999927711283,1,0.0015029795679230836,0.08053732003860183,0.999999999999995,1,9,137,9
ingenol,True,0.04670652372778551,0.9999999906046679,1,0.0016391853785201747,0.0825657675160612,1.0000000000002331,1,9,205,9
ingenol-mebutate,True,0.03182754415881987,0.9999999943808945,1,0.001733274215968174,0.08274010472916093,1.0000000000002534,1,9,301,9
cabazitaxel,True,0.030608393320932136,0.999999993928773,1,0.0017412171593375976,0.08274010472916093,0.9999999999996064,1,9,313,9
disulfiram,True,0.020430626102399707,1.0000000039069654,1,0.0018089548541641684,0.08274010472916093,1.0000000000006612,1,9,469,9
axitinib,True,0.012687844224369905,1.0000000113606953,1,0.0018622382238204073,0.08274010472916093,0.9999999999984248,1,9,755,9
GDC-0199,True,0.008616787822111074,1.0000000178401993,1,0.0018908787761269387,0.08274010472916093,1.0000000000001088,1,9,1111,9
raloxifene,True,0.006629719108129817,1.0000000285577824,1,0.0019050173761259853,0.08274010472916093,0.9999999999996266,1,9,1443,9
gefitinib,True,0.004746471213517252,1.000000009628173,1,0.0019185146896093766,0.08274010472916093,0.9999999999988479,1,9,2013,9
selumetinib,True,0.004276700274276965,1.0000000118422383,1,0.0019218964171752687,0.08274010472916093,1.0000000000056564,1,9,2233,9
lurasidone,True,0.022800398824495263,0.9999999961301849,1,0.0036262674855563662,0.12986765060542516,1.0000000000002671,1,8,376,8
nifedipine,True,0.015759278700612642,1.0000000058064613,1,0.003710449152927439,0.12986765060542516,0.9999999999995427,1,8,544,8
celecoxib,True,0.014831866070392642,1.0000000015741088,1,0.0037216811325834786,0.12986765060542516,0.9999999999993423,1,8,578,8
tranylcypromine,True,0.014053370253610193,1.0000000057805045,1,0.0037311357234983858,0.12986765060542516,1.0000000000010856,1,8,610,8
lenalidomide,True,0.013027493647667945,1.0000000040634613,1,0.003743631250427409,0.12986765060542516,0.9999999999997169,1,8,658,8
flutamide,True,0.011709347247592492,1.0000000148850616,1,0.003759747990643009,0.12986765060542516,0.9999999999995526,1,8,732,8
thalidomide,True,0.010177870232764272,1.0000000059324128,1,0.0037785600119354546,0.12986765060542516,1.0000000000012903,1,8,842,8
AZD-5363,True,0.010081943181223537,1.0000000087261487,1,0.0037797414596800276,0.12986765060542516,1.0000000000006328,1,8,850,8
digoxin,True,0.009354444040344852,1.0000000075886815,1,0.0037887134215304303,0.12986765060542516,1.000000000001776,1,8,916,8
decitabine,True,0.00796106646865811,1.0000000147154167,1,0.0038059567772169467,0.12986765060542516,0.9999999999996352,1,8,1076,8
nilotinib,True,0.007007863710530137,1.0000000158323152,1,0.0038177979740076024,0.12986765060542516,0.9999999999998375,1,8,1222,8
imatinib,True,0.005098494277120122,1.0000000260199042,1,0.003841627941276226,0.12986765060542516,1.0000000000006402,1,8,1678,8
amisulpride,True,0.055117854923699014,0.9999999962059452,1,0.006705601149195077,0.20431828827740123,0.9999999999999786,1,7,137,7
ixabepilone,True,0.023859745260541913,0.9999999929541455,1,0.00731245349755727,0.20431828827740123,0.9999999999996815,1,7,317,7
efavirenz,True,0.020279685102780352,0.9999999966219629,1,0.007385343252872496,0.20431828827740123,1.0000000000003129,1,7,373,7
valdecoxib,True,0.014192288663689198,1.000000005367945,1,0.00751094569296119,0.20431828827740123,1.000000000001139,1,7,533,7
capsaicin,True,0.013728490315321,1.0000000037605437,1,0.007520602096538291,0.20431828827740123,0.9999999999990891,1,7,551,7
quetiapine,True,0.013483673437063916,1.0000000034274763,1,0.007525704235803031,0.20431828827740123,0.9999999999998105,1,7,561,7
baricitinib,True,0.012798889793655052,1.000000003004368,1,0.0075399938886969485,0.20431828827740123,0.9999999999998043,1,7,591,7
calcipotriol,True,0.012063579484605022,1.0000000084269,1,0.007555368014232605,0.20431828827740123,1.0000000000009743,1,7,627,7
losartan,True,0.011690403982414466,1.0000000042609916,1,0.007563182448808609,0.20431828827740123,0.9999999999997595,1,7,647,7
indinavir,True,0.009440758651523367,1.000000010146536,1,0.00761046189928152,0.20431828827740123,0.9999999999998421,1,7,801,7
lorazepam,True,0.007737702339646729,1.0000000123105448,1,0.007646449996110211,0.20431828827740123,1.0000000000010802,1,7,977,7
valproic-acid,True,0.0069918949491705965,1.000000016126639,1,0.0076622634317059755,0.20431828827740123,0.9999999999983522,1,7,1081,7
trifluoperazine,True,0.005469664254711354,1.00000003365248,1,0.00769464084724551,0.20431828827740123,0.9999999999993134,1,7,1381,7
palbociclib,True,0.005024375074977321,1.000000028399011,1,0.007704137821792914,0.20431828827740123,1.0000000000006057,1,7,1503,7
trametinib,True,0.004887345761551734,1.0000000299314928,1,0.00770706269063058,0.20431828827740123,0.99999999999723,1,7,1545,7
lovastatin,True,0.022144074271770717,0.9999999923891405,1,0.014854149333417863,0.32622409214399195,0.9999999999999557,1,6,296,6
gemifloxacin,True,0.020107965115868993,0.9999999957973033,1,0.014923368518134932,0.32622409214399195,0.9999999999995686,1,6,326,6
levothyroxine,True,0.01591251078323562,0.9999999962037681,1,0.01506700937567325,0.32622409214399195,1.0000000000004026,1,6,412,6
