drug,approved,odds_ratio,pvalue,adj_pvalue,pvalue_up,adj_pvalue_up,pvalue_down,adj_pvalue_down,count_significant,count_insignificant,count_up_significant
vorinostat,True,0.009287042078198903,0.9999999711824851,1,6.585996228143605e-19,4.951571497525967e-16,1.0000000000000817,1,60,6428,60
bortezomib,True,0.003373047165615777,0.9999999773128486,1,1.568287409696696e-18,1.0106492150202567e-15,1.000000000066407,1,59,16963,59
colchicine,True,0.16828989326134336,0.999999996562177,1,1.4790842821190025e-17,7.413499107376468e-15,0.9999999999991679,1,50,300,50
paclitaxel,True,0.045510375313842374,1.000000021598182,1,1.0552162553701337e-14,3.661600406134364e-12,1.0000000000021103,1,45,999,45
sirolimus,True,0.009327676937506066,1.0000000047528745,1,2.4864457695153284e-11,6.597856980166851e-09,0.999999999989849,1,35,3779,35
everolimus,True,0.026732055417564564,1.0000000216609242,1,3.137228561089226e-10,6.432744563215227e-08,0.9999999999999515,1,31,1177,31
mebendazole,True,0.05396996461394073,1.0000000095478023,1,1.8213730481201576e-09,3.2864855280280127e-07,1.000000000002022,1,28,528,28
vinblastine,True,0.11530109575359357,0.9999999951458377,1,7.670772625813528e-09,1.281587233890549e-06,0.999999999999374,1,25,221,25
docetaxel,True,0.040884791686227454,1.0000000060948875,1,9.026401193790706e-09,1.454217706613924e-06,0.9999999999993775,1,26,648,26
KX-2391,True,0.08525691407797817,0.9999999936604836,1,1.0933155956354433e-08,1.6439822173038284e-06,0.9999999999998167,1,25,299,25
estradiol,True,0.019397950892916332,1.0000000369728874,1,1.1742829855317684e-08,1.7087711444302603e-06,1.0000000000038063,1,26,1364,26
pemetrexed,True,0.07954612760302066,0.9999999951319545,1,9.498218042168541e-07,9.737832179141428e-05,0.9999999999994106,1,19,245,19
carbamazepine,True,0.029831600345943978,1.000000012479811,1,2.9809840191258857e-06,0.00027443303898524226,0.9999999999994207,1,18,620,18
lovastatin,True,0.057669966737850936,0.9999999958493293,1,1.0035255379894396e-05,0.0008230734003400658,1.0000000000000588,1,16,286,16
nimodipine,True,0.02342936190031485,1.0000000156991855,1,1.2868834455032458e-05,0.0010184440741517794,1.0000000000008964,1,16,704,16
albendazole,True,0.03371584766136219,0.9999999995842256,1,4.94041086049514e-05,0.0032773813811314083,0.9999999999998599,1,14,430,14
clozapine,True,0.025704225651698626,1.0000000098729247,1,5.194732384813954e-05,0.003347633969699392,1.0000000000012788,1,14,564,14
lenalidomide,True,0.022232935113423398,1.000000004336311,1,5.308936218255633e-05,0.0033730438423311493,1.0000000000007712,1,14,652,14
AZD-5363,True,0.017170332797631076,1.0000000155780333,1,5.479995734775986e-05,0.0034333695499408987,1.0000000000005584,1,14,844,14
amisulpride,True,0.1028384905153897,0.9999999918437011,1,6.739392625016401e-05,0.004108297315060674,1.0000000000000446,1,13,131,13
alprostadil,True,0.03845284071191695,0.9999999980851291,1,9.777264385925892e-05,0.005582941727204012,1.000000000000123,1,13,351,13
valdecoxib,True,0.02367013324749103,1.0000000069438526,1,0.00021547673040406702,0.010172030433537009,1.0000000000024845,1,12,528,12
risperidone,True,0.02323002248064404,1.0000000073450324,1,0.0002159771300646656,0.010172030433537009,1.00000000000062,1,12,538,12
flutamide,True,0.017163622665552748,1.0000000185821944,1,0.00022299370906865223,0.010172030433537009,0.9999999999999155,1,12,728,12
axitinib,True,0.016615260006274973,1.0000000141078824,1,0.0002236390528229,0.010172030433537009,0.9999999999979392,1,12,752,12
cabazitaxel,True,0.03696571517588936,0.9999999943195709,1,0.00040923666995488996,0.017252959048285128,0.9999999999996806,1,11,311,11
tranylcypromine,True,0.01894106431232631,1.00000000847574,1,0.00044601480911196444,0.01747163811367402,1.000000000001145,1,11,607,11
losartan,True,0.01787988896853499,1.0000000090998455,1,0.00044827987282311293,0.01747163811367402,0.9999999999995053,1,11,643,11
digoxin,True,0.012587080911447727,1.0000000155206055,1,0.0004597497298031653,0.01747163811367402,1.0000000000004763,1,11,913,11
crizotinib,True,0.006123272619685966,1.0000000175821633,1,0.00047415515614540935,0.01747163811367402,1.000000000001363,1,11,1873,11
selumetinib,True,0.005136511744583398,1.0000000283725357,1,0.00047639359077408653,0.01747163811367402,1.00000000000343,1,11,2231,11
digitoxin,True,0.01779257439257478,1.000000005909043,1,0.0009049040571148073,0.029826152778651464,0.9999999999999517,1,10,590,10
estradiol-cypionate,True,0.0177324304844815,1.000000011084892,1,0.0009051368917519881,0.029826152778651464,0.9999999999994016,1,10,592,10
thalidomide,True,0.012492862086615816,1.0000000130667785,1,0.0009256517413519678,0.030258079748106712,1.00000000000056,1,10,840,10
valproic-acid,True,0.009730446628972173,1.0000000239096634,1,0.0009366536771145713,0.030397444154416052,0.9999999999979995,1,10,1078,10
troglitazone,True,0.004813438815728464,1.0000000270750153,1,0.0009565607266929638,0.030786756155750224,1.0000000000024052,1,10,2174,10
vinorelbine,True,0.0956482800017545,0.9999999928164658,1,0.001359600618441258,0.042591377706864685,0.9999999999999485,1,9,99,9
dinoprostone,True,0.07348512514106247,0.9999999931599771,1,0.0014788182357606066,0.046006545251835146,1.0000000000000948,1,9,129,9
vincristine,True,0.06920830786370226,0.9999999842876867,1,0.0015029795679230836,0.0464379508965824,0.999999999999995,1,9,137,9
ingenol-mebutate,True,0.031550328868438546,0.9999999978265245,1,0.001733274215968174,0.05118552858516364,1.0000000000002534,1,9,301,9
ixabepilone,True,0.030149308235956563,0.9999999936604836,1,0.00174248557467851,0.05118552858516364,0.999999999999652,1,9,315,9
epirubicin,True,0.01115672889767806,1.0000000170309535,1,0.0018722700711233777,0.052135058824264446,1.0000000000005282,1,9,851,9
imatinib,True,0.0056519986517837685,1.000000023674428,1,0.0019116563355013336,0.052135058824264446,1.0000000000004625,1,9,1677,9
gefitinib,True,0.004705045944379966,1.0000000162943694,1,0.0019185146896093766,0.052135058824264446,0.9999999999988479,1,9,2013,9
mitoxantrone,True,0.002719445342022092,0.9999999907182879,1,0.0019329754251729934,0.05221348588596032,1.0000000000019433,1,9,3471,9
levothyroxine,True,0.02072809973984712,0.9999999977298414,1,0.0036486770749699715,0.08634403949988824,1.0000000000001725,1,8,410,8
ziprasidone,True,0.020331475892806525,0.9999999995162725,1,0.003653438390228963,0.08634403949988824,0.9999999999996767,1,8,418,8
disulfiram,True,0.018082184543463126,1.0000000072265889,1,0.0036805574954856175,0.08634403949988824,1.000000000000404,1,8,470,8
capsaicin,True,0.01545148956770623,1.000000006405639,1,0.0037125295286013034,0.08634403949988824,0.9999999999999647,1,8,550,8
quetiapine,True,0.015175454334411488,1.0000000106419675,1,0.003715900308946365,0.08634403949988824,1.00000000000014,1,8,560,8
salmeterol,True,0.013618164768448265,1.000000007433447,1,0.0037349742394666343,0.08634403949988824,1.0000000000001175,1,8,624,8
isradipine,True,0.012797189597528036,1.000000007230302,1,0.003745068929683956,0.08634403949988824,0.9999999999993758,1,8,664,8
azathioprine,True,0.009652868678851961,1.000000012081705,1,0.0037839837180732366,0.08634403949988824,1.0000000000015223,1,8,880,8
gatifloxacin,True,0.00919249142277635,1.0000000143646368,1,0.0037897152001668,0.08634403949988824,1.0000000000007285,1,8,924,8
lorazepam,True,0.008701898092080497,1.0000000194682455,1,0.003795832393159105,0.08634403949988824,1.000000000001397,1,8,976,8
GDC-0199,True,0.007635635677991459,1.000000021359484,1,0.003809161592490769,0.08634403949988824,1.0000000000005296,1,8,1112,8
ingenol,True,0.03619978398767177,0.999999989763268,1,0.007060418475845133,0.14456920823679487,1.0000000000002787,1,7,207,7
olmesartan-medoxomil,True,0.016626994221577342,1.0000000019020951,1,0.0074574374283062905,0.14456920823679487,0.9999999999997347,1,7,451,7
lamotrigine,True,0.013809459446706345,1.0000000073450324,1,0.007516387806110722,0.14456920823679487,0.9999999999996038,1,7,543,7
nifedipine,True,0.01375876335812171,1.0000000084009928,1,0.007517452744777598,0.14456920823679487,0.9999999999999398,1,7,545,7
benazepril,True,0.013040605474218599,1.000000013158139,1,0.007532554766260561,0.14456920823679487,1.00000000000019,1,7,575,7
estrone,True,0.011308656162041512,1.0000000037563672,1,0.007569100156083781,0.14456920823679487,1.0000000000000242,1,7,663,7
tacrolimus,True,0.010283909593339066,1.0000000156587379,1,0.007590806239049772,0.14456920823679487,0.9999999999997802,1,7,729,7
dienestrol,True,0.009288812320235441,1.0000000213221938,1,0.007611943705356801,0.14456920823679487,1.0000000000005385,1,7,807,7
decitabine,True,0.006956736237222107,1.0000000185550921,1,0.00766171111974148,0.14456920823679487,0.9999999999989118,1,7,1077,7
simvastatin,True,0.0057920503851721546,1.0000000248472873,1,0.007686687437087838,0.14456920823679487,1.00000000000137,1,7,1293,7
raloxifene,True,0.0051811114275875005,1.000000031202692,1,0.007699821317650753,0.14456920823679487,0.9999999999968793,1,7,1445,7
trametinib,True,0.00484471478298443,1.0000000261863506,1,0.00770706269063058,0.14456920823679487,0.99999999999723,1,7,1545,7
methylphenidate,True,0.04056474365824865,0.9999999900158902,1,0.014230634662755043,0.243140802115362,1.0000000000002847,1,6,160,6
razoxane,True,0.034907442575901636,0.99999998988552,1,0.01441734872594151,0.243140802115362,1.000000000000029,1,6,186,6
efavirenz,True,0.0173760260350021,0.9999999989781995,1,0.015011512916164975,0.243140802115362,1.0000000000003166,1,6,374,6
formoterol,True,0.01674930393707652,0.9999999970475311,1,0.015033197793180197,0.243140802115362,1.0000000000000067,1,6,388,6
varenicline,True,0.014905750274450064,0.9999999987048956,1,0.015097166507434387,0.243140802115362,0.9999999999999818,1,6,436,6
enzalutamide,True,0.011051830319571224,1.0000000075085753,1,0.01523176905146348,0.243140802115362,1.0000000000008218,1,6,588,6
temozolomide,True,0.005626004545526803,1.0000000223481775,1,0.015423302449104033,0.243140802115362,0.9999999999993606,1,6,1154,6
nilotinib,True,0.005303500526778602,1.0000000151998143,1,0.01543476231738381,0.243140802115362,0.9999999999991903,1,6,1224,6
vandetanib,True,0.004778842666613471,1.0000000223311134,1,0.01545342369561626,0.243140802115362,1.000000000001586,1,6,1358,6
ramelteon,True,0.018636951315827172,0.9999999912355558,1,0.030210128036219867,0.3835204929315329,1.0000000000001426,1,5,295,5
idoxuridin,True,0.01603082702205171,1.0000000011263728,1,0.0303533391805457,0.3835204929315329,0.9999999999999065,1,5,343,5
metoclopramide,True,0.015489258998978113,0.9999999974156923,1,0.030383183914226543,0.3835204929315329,1.0000000000000555,1,5,355,5
lurasidone,True,0.014508871036259908,1.0000000022285926,1,0.030437285417662132,0.3835204929315329,1.000000000000396,1,5,379,5
zileuton,True,0.013921381915743563,1.0000000032058007,1,0.03046975120420833,0.3835204929315329,1.000000000000119,1,5,395,5
amitriptyline,True,0.013124175284387354,1.0000000031169425,1,0.030513861513988962,0.3835204929315329,0.9999999999994252,1,5,419,5
fludarabine-phosphate,True,0.012878331056160156,0.9999999990242788,1,0.030527477163211258,0.3835204929315329,1.0000000000002107,1,5,427,5
tacrine,True,0.010434453005418228,1.0000000061662428,1,0.030663156508221774,0.3835204929315329,0.999999999999919,1,5,527,5
haloperidol,True,0.010202069420611814,1.0000000049386717,1,0.030676089228375527,0.3835204929315329,0.9999999999994669,1,5,539,5
pravastatin,True,0.010089711637857109,1.0000000073450324,1,0.03068234416572842,0.3835204929315329,0.9999999999999845,1,5,545,5
riluzole,True,0.00983691499408401,1.0000000065672245,1,0.030696421956479533,0.3835204929315329,0.9999999999999968,1,5,559,5
paracetamol,True,0.009272632968321625,1.0000000102630933,1,0.030727869037042964,0.3835204929315329,0.9999999999989442,1,5,593,5
verapamil,True,0.00842007670544556,1.00000000513215,1,0.030775442387888544,0.3835204929315329,0.9999999999993092,1,5,653,5
regorafenib,True,0.007500300032840345,1.0000000139168386,1,0.03082684905710192,0.3835204929315329,0.9999999999996683,1,5,733,5
fluphenazine,True,0.007379359579007848,1.000000013374477,1,0.03083361483316343,0.3835204929315329,1.000000000000463,1,5,745,5
idarubicin,True,0.007300872675326241,1.0000000125557464,1,0.030838006421305728,0.3835204929315329,1.0000000000000688,1,5,753,5
belinostat,True,0.007148794737198527,1.0000000166593028,1,0.030846517434198126,0.3835204929315329,0.9999999999995063,1,5,769,5
midostaurin,True,0.007093383360806249,1.0000000182339492,1,0.030849619103759558,0.3835204929315329,0.9999999999990647,1,5,775,5
gemcitabine,True,0.006646811192636934,1.000000017857977,1,0.030874627485296662,0.3835204929315329,0.99999999999999,1,5,827,5
