drug,approved,odds_ratio,pvalue,adj_pvalue,pvalue_up,adj_pvalue_up,pvalue_down,adj_pvalue_down,count_significant,count_insignificant,count_up_significant
bortezomib,True,0.05275265478191199,0.9999998911675353,1,4.5140743197289304e-23,2.443919836701243e-19,1.0000000000689941,1,74,16948,74
vorinostat,True,0.07637506408531353,1.0000000080750093,1,8.058761370063608e-13,1.4543378019174792e-09,1.0000000000088003,1,40,6448,40
sirolimus,True,0.10158098838419687,1.0000000297989347,1,4.118071326451089e-10,4.459047632281239e-07,0.9999999999864888,1,31,3783,31
selumetinib,True,0.12386373129874816,1.0000000281571462,1,2.148619269282074e-07,0.00016618035319847357,1.0000000000005973,1,22,2220,22
ibrutinib,True,0.10797743951046537,1.0000000297254252,1,1.7651753458274403e-06,0.0010618510358121958,0.9999999999948918,1,19,2207,19
cabozantinib,True,0.15476981297487838,1.0000000291295477,1,3.4357781679741073e-06,0.0016357258583195651,1.0000000000012719,1,18,1462,18
dasatinib,True,0.07508686141041779,1.000000007960136,1,3.625546786079568e-06,0.0016357258583195651,0.9999999999978862,1,18,3008,18
valproic-acid,True,0.18832243150570438,1.0000000098567152,1,1.3643506446282504e-05,0.005183929775690395,0.9999999999979823,1,16,1072,16
idelalisib,True,0.16357518289492695,1.0000000154063138,1,1.3845327168666283e-05,0.005183929775690395,1.000000000000433,1,16,1234,16
olaparib,True,0.1017596511494877,1.000000028151267,1,1.4362568643397844e-05,0.005183929775690395,1.0000000000013054,1,16,1982,16
erlotinib,True,0.08406592092513782,1.0000000302127652,1,2.912824563814704e-05,0.009276489522642829,0.9999999999939181,1,15,2253,15
afatinib,True,0.07590451509943567,1.0000000226404586,1,5.87017362761631e-05,0.01532774302165362,1.0000000000011393,1,14,2334,14
mitoxantrone,True,0.0510427489687394,1.0000000292373001,1,5.945375017634393e-05,0.01532774302165362,1.0000000000054436,1,14,3466,14
vandetanib,True,0.12222388119978368,1.0000000204474395,1,0.00011522453989975155,0.022737496762125903,1.0000000000029323,1,13,1351,13
gefitinib,True,0.08213246767318318,1.0000000263554165,1,0.0001174228282998206,0.022737496762125903,0.9999999999981852,1,13,2009,13
everolimus,True,0.12785441572782377,1.0000000122268562,1,0.00023103810814876542,0.03479678492548155,1.00000000000013,1,12,1196,12
imatinib,True,0.0913009164299176,1.0000000322830793,1,0.00023470498319726603,0.03479678492548155,1.0000000000012106,1,12,1674,12
fulvestrant,True,0.0888545758484511,1.0000000285465434,1,0.00023495245341697513,0.03479678492548155,0.9999999999976391,1,12,1720,12
fostamatinib,True,0.08442779298364188,1.0000000308405705,1,0.0002354009266086135,0.03479678492548155,1.000000000002769,1,12,1810,12
lapatinib,True,0.082153529816959,1.0000000276676695,1,0.00023563166245660724,0.03479678492548155,0.9999999999985212,1,12,1860,12
AZD-5363,True,0.16613661901391216,1.0000000117114787,1,0.0004575989670113856,0.061240746563881045,0.9999999999996371,1,11,847,11
paclitaxel,True,0.1362041433943166,1.000000005464343,1,0.0004629751809419498,0.061240746563881045,1.00000000000096,1,11,1033,11
pazopanib,True,0.09666114097867311,1.0000000281459878,1,0.0004701743331028917,0.061240746563881045,1.0000000000016573,1,11,1455,11
daunorubicin,True,0.10408342850209548,1.000000012117483,1,0.0009416054977802662,0.09820618584223338,0.9999999999990598,1,10,1234,10
roflumilast,True,0.2189227740175045,0.9999999931933895,1,0.0018252099194502505,0.15597798280544437,1.000000000002169,1,9,531,9
docetaxel,True,0.17481192776343535,0.999999997061679,1,0.0018502755113237964,0.15597798280544437,0.9999999999998195,1,9,665,9
sildenafil,True,0.14808316127679283,1.0000000125385435,1,0.0018656305641153955,0.15597798280544437,1.000000000000183,1,9,785,9
sorafenib,True,0.08462399049075939,1.0000000338852002,1,0.0019025975409764143,0.15597798280544437,1.000000000002884,1,9,1373,9
alpelisib,True,0.22318625259764893,0.999999991147031,1,0.0036786796343884504,0.21977218960392153,0.999999999999381,1,8,466,8
diltiazem,True,0.1661530660866573,0.9999999996222783,1,0.0037355089065598947,0.21977218960392153,1.000000000001096,1,8,626,8
carbamazepine,True,0.16509811043608721,0.9999999974032986,1,0.0037365682899727685,0.21977218960392153,1.0000000000003133,1,8,630,8
rosiglitazone,True,0.1516195729107409,1.0000000020890343,1,0.0037501297885780814,0.21977218960392153,0.9999999999998876,1,8,686,8
temozolomide,True,0.0902596481209273,1.0000000110003815,1,0.0038124905281564036,0.21977218960392153,1.000000000000743,1,8,1152,8
trametinib,True,0.06731731412901473,1.000000026725588,1,0.00383607198000106,0.21977218960392153,0.9999999999972113,1,8,1544,8
troglitazone,True,0.04773108315409565,1.0000000336703423,1,0.003856319066626683,0.21977218960392153,1.000000000002596,1,8,2176,8
efavirenz,True,0.24598921097808635,0.9999998238026775,1,0.007385343252872496,0.291861033040503,1.0000000000003129,1,7,373,7
pyrazinamide,True,0.22769123883810397,0.9999999637283326,1,0.007416284922396262,0.291861033040503,0.9999999999998426,1,7,403,7
hydroflumethiazide,True,0.20808360436601867,0.9999999864031923,1,0.007449584424392223,0.291861033040503,0.9999999999994991,1,7,441,7
levonorgestrel,True,0.19992769982614378,0.9999999901570941,1,0.007463479333380227,0.291861033040503,0.999999999999817,1,7,459,7
prednisone,True,0.1965044491030495,0.999999992884284,1,0.0074693190837354945,0.291861033040503,0.9999999999990371,1,7,467,7
paracetamol,True,0.15528509582738081,0.9999999979171904,1,0.0075399938886969485,0.291861033040503,0.9999999999998043,1,7,591,7
isradipine,True,0.13800505503132937,0.9999999976615597,1,0.007569820177026732,0.291861033040503,1.0000000000001734,1,7,665,7
axitinib,True,0.12122965123078475,1.0000000098909467,1,0.007598887968532637,0.291861033040503,0.999999999998295,1,7,757,7
CYT-387,True,0.11996147967718097,1.0000000101829236,1,0.0076010899292968765,0.291861033040503,0.9999999999995122,1,7,765,7
belinostat,True,0.11964856764074616,1.0000000124583155,1,0.007601633344858614,0.291861033040503,0.999999999999089,1,7,767,7
tofacitinib,True,0.11631116953713716,1.0000000119251666,1,0.007607431615371061,0.291861033040503,0.9999999999990296,1,7,789,7
anagrelide,True,0.10275919738319354,1.000000010680653,1,0.007631021673963131,0.291861033040503,1.0000000000004166,1,7,893,7
zolpidem,True,0.10006811827637187,1.0000000150420352,1,0.007635714741848557,0.291861033040503,1.0000000000015676,1,7,917,7
simvastatin,True,0.07094544811752053,1.000000020618502,1,0.007686687437087838,0.291861033040503,1.00000000000137,1,7,1293,7
dabrafenib,True,0.07072636846458119,1.0000000198551002,1,0.007687072171315729,0.291861033040503,1.000000000002014,1,7,1297,7
