drug,approved,odds_ratio,pvalue,adj_pvalue,pvalue_up,adj_pvalue_up,pvalue_down,adj_pvalue_down,count_significant,count_insignificant,count_up_significant
vorinostat,True,0.14221139688168613,0.9999999985868183,1,4.9082742606381256e-14,1.4094109539422378e-10,1.0000000000068343,1,44,6444,44
mitoxantrone,True,0.2555067321708113,1.000000004122397,1,1.7700692470483446e-13,3.3885025619328814e-10,1.000000000011125,1,42,3438,42
sirolimus,True,0.18852795194333752,1.000000006797026,1,5.0180272337472775e-11,5.763706080682123e-08,0.9999999999926965,1,34,3780,34
everolimus,True,0.5183098812494086,0.9999761783206317,1,1.3201568046694872e-09,9.477075661521081e-07,1.000000000000315,1,29,1179,29
estradiol,True,0.340581911852936,1.000000030456949,1,2.013859049289824e-07,8.261137514336757e-05,1.0000000000028826,1,22,1368,22
troglitazone,True,0.2056467249147151,1.0000000380004879,1,4.3272769819869614e-07,0.0001553221981721945,1.0000000000041462,1,21,2163,21
bortezomib,True,0.025682761208166423,0.9999999751106066,1,4.7098356095152e-07,0.0001591093288555635,1.0000000000448461,1,21,17001,21
tretinoin,True,0.3950311157565447,0.9999992313300036,1,3.2582886928785314e-06,0.0007912502432674803,0.9999999999995968,1,18,970,18
paclitaxel,True,0.3734543003687649,0.9999998701439752,1,3.2864368639094e-06,0.0007912502432674803,1.0000000000016687,1,18,1026,18
valproic-acid,True,0.3580847605894733,0.9999999735516908,1,3.3066351799441983e-06,0.0007912502432674803,0.9999999999971081,1,18,1070,18
AZD-5363,True,0.4058973092762462,0.9999947658650569,1,1.32330098889545e-05,0.002714184849723775,1.000000000000358,1,16,842,16
lenalidomide,True,0.42821235901835536,0.9999150312837897,1,0.00010833547970365741,0.014813587141383441,0.999999999999786,1,13,653,13
pazopanib,True,0.19233355396328367,1.0000000369485658,1,0.00011569217335701367,0.014887120747247044,1.0000000000036462,1,13,1453,13
gefitinib,True,0.1390207769655603,1.0000000331897798,1,0.0001174228282998206,0.014887120747247044,0.9999999999981852,1,13,2009,13
KX-2391,True,0.8294780771673341,0.8150989804401462,1,0.00019764990870885978,0.022186134545255167,0.9999999999995982,1,12,312,12
ixabepilone,True,0.8294780771673341,0.8150989804401462,1,0.00019764990870885978,0.022186134545255167,0.9999999999995982,1,12,312,12
colchicine,True,0.7657414320039466,0.8836655889418447,1,0.00020088438035056045,0.022186134545255167,1.0000000000004376,1,12,338,12
orciprenaline,True,0.4286472900425934,0.9998577487802658,1,0.00021888724853627865,0.02303815155184136,1.000000000002315,1,12,604,12
TUL,True,0.9794223150451774,0.6232250571361789,1,0.00038953352903864597,0.03640533355525776,1.0000000000001326,1,11,243,11
pemetrexed,True,0.9407745674784667,0.6729167455472246,1,0.0003930229288570401,0.03640533355525776,0.9999999999995451,1,11,253,11
carbamazepine,True,0.379880268968063,0.9999746772657326,1,0.00044730386165636195,0.037283345924593134,0.9999999999997148,1,11,627,11
fulvestrant,True,0.13827985067908835,1.0000000423993936,1,0.00047292768693734744,0.037283345924593134,0.9999999999999666,1,11,1721,11
belinostat,True,0.28463530710239193,0.9999999491672753,1,0.0009207377634466569,0.06607397877600105,0.9999999999999807,1,10,764,10
temozolomide,True,0.1890470571133653,1.0000000105443192,1,0.0009391027400550273,0.06607397877600105,1.0000000000008715,1,10,1150,10
lapatinib,True,0.11667375171012166,1.0000000362312431,1,0.0009532503594363558,0.06607397877600105,0.9999999999988103,1,10,1862,10
cabazitaxel,True,0.6283428350610809,0.9620733064319046,1,0.0017412171593375976,0.1053074977551513,0.9999999999996064,1,9,313,9
LGX-818,True,0.440117282018613,0.9990818584916585,1,0.0018021474934641363,0.1053074977551513,0.9999999999995428,1,9,447,9
roflumilast,True,0.370520790621127,0.9999364395951716,1,0.0018252099194502505,0.1053074977551513,1.000000000002169,1,9,531,9
mebendazole,True,0.3596855899599833,0.9999625982785185,1,0.0018288267693504104,0.1053074977551513,0.9999999999996522,1,9,547,9
